title,company,location,date,url,department,workplace_type,source,description,position_type
נציג/ת טלמיטינג,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50060595,תחום חסכון ארוך טווח וסיכוני חיים,onsite,phoenix,תחום תחום חסכון ארוך טווח וסיכוני חיים תפקיד נציג/ת טלמיטינג מיקום המשרה ראשון לציון,
רכז/ת תפעול,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50077906,תחום חסכון ארוך טווח וסיכוני חיים,onsite,phoenix,תחום תחום חסכון ארוך טווח וסיכוני חיים תפקיד רכז/ת תפעול מיקום המשרה ראשון לציון,
חתם/ת עסקים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50011124,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד חתם/ת עסקים מיקום המשרה ראשון לציון,
חתם/ת ביטוח משנה בכיר/ה,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50054604,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד חתם/ת ביטוח משנה בכיר/ה מיקום המשרה ראשון לציון,
רכז/ת עמלות,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50005095,כספים,onsite,phoenix,תחום כספים תפקיד רכז/ת עמלות מיקום המשרה ראשון לציון,
חתם/ת סיכונים מיוחדים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50016295,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד חתם/ת סיכונים מיוחדים מיקום המשרה ראשון לציון,
חתם/ת עסקים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50008563,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד חתם/ת עסקים מיקום המשרה ראשון לציון,
חשב/ת שכר,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50008561,כספים,onsite,phoenix,תחום כספים תפקיד חשב/ת שכר מיקום המשרה ראשון לציון,
חתם/ת עסקים גדולים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50009337,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד חתם/ת עסקים גדולים מיקום המשרה ראשון לציון,
נציג/ת ביטוח חיות מחמד,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50062458,SMART,onsite,phoenix,תחום SMART תפקיד נציג/ת ביטוח חיות מחמד מיקום המשרה ראשון לציון,
