title,company,location,date,url,department,workplace_type,level,source,position_type
סטודנט ועדות גאוגרפיות באגף בכיר תכנון מוניציפלי במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-05-19,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%95%d7%a2%d7%93%d7%95%d7%aa-%d7%92%d7%90%d7%95%d7%92%d7%a8%d7%a4%d7%99%d7%95%d7%aa-%d7%91%d7%90%d7%92%d7%a3-%d7%91%d7%9b%d7%99%d7%a8-%d7%aa%d7%9b%d7%a0%d7%95/,,onsite,junior,huji,
סטודנט ליחידת הכנסות וגביה במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-05-19,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%9c%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%94%d7%9b%d7%a0%d7%a1%d7%95%d7%aa-%d7%95%d7%92%d7%91%d7%99%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a4%d7%a0%d7%99/,,onsite,junior,huji,
סטודנט באגף בכיר פיתוח אזוריות במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-05-19,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%91%d7%90%d7%92%d7%a3-%d7%91%d7%9b%d7%99%d7%a8-%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%90%d7%96%d7%95%d7%a8%d7%99%d7%95%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94/,,onsite,junior,huji,
סטודנט/ית חשבות במשרד לשוויון חברתי וקידום מעמד האישה,1234,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%97%d7%a9%d7%91%d7%95%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c%d7%a9%d7%95%d7%95%d7%99%d7%95%d7%9f-%d7%97%d7%91%d7%a8%d7%aa%d7%99-%d7%95%d7%a7/,,onsite,junior,huji,
משרות פתוחות באסם-נסטלה!,HUJI Career,,2026-05-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%91%d7%90%d7%a1%d7%9d-%d7%a0%d7%a1%d7%98%d7%9c%d7%94/,,onsite,junior,huji,
סטודנט/ית להשתלבות בצוות גיוס טאלנטים,download (5),ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%94%d7%a9%d7%aa%d7%9c%d7%91%d7%95%d7%aa-%d7%91%d7%a6%d7%95%d7%95%d7%aa-%d7%92%d7%99%d7%95%d7%a1-%d7%98%d7%90%d7%9c%d7%a0%d7%98%d7%99%d7%9d/,,onsite,junior,huji,
עובד/ת מקצועי/ת-אחזקת מבנים-האגף לבינוי ותשתיות,HUJI Career,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99-%d7%aa-%d7%90%d7%97%d7%96%d7%a7%d7%aa-%d7%9e%d7%91%d7%a0%d7%99%d7%9d-%d7%94%d7%90%d7%92%d7%a3-%d7%9c%d7%91%d7%99%d7%a0%d7%95%d7%99/,,onsite,junior,huji,
רכז/ת שיווק ומדיה דיגיטלית - המכון הישראלי ללימודים מתקדמים,HUJI Career,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a9%d7%99%d7%95%d7%95%d7%a7-%d7%95%d7%9e%d7%93%d7%99%d7%94-%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c%d7%99%d7%aa-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%94%d7%99%d7%a9%d7%a8%d7%90-2/,,onsite,junior,huji,
רכז/ת תקציבי מחקר בפקולטה למדעי הרוח,HUJI Career,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99-%d7%9e%d7%97%d7%a7%d7%a8-%d7%91%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%a8%d7%95%d7%97/,,onsite,junior,huji,
רכז/ת אדמיניסטרטיבי/ת - בית הספר לרוקחות,HUJI Career,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99-%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%95%d7%a7%d7%97%d7%95%d7%aa-2/,,onsite,junior,huji,
רכז/ת משאבי אנוש לתחום הנוכחות והבקרה לחטיבת משאבי אנוש,LOGO 10,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9e%d7%a9%d7%90%d7%91%d7%99-%d7%90%d7%a0%d7%95%d7%a9-%d7%9c%d7%aa%d7%97%d7%95%d7%9d-%d7%94%d7%a0%d7%95%d7%9b%d7%97%d7%95%d7%aa-%d7%95%d7%94%d7%91%d7%a7%d7%a8%d7%94-%d7%9c/,,onsite,junior,huji,
עוזר/ת הפקה לכאן חדשות,LOGO 10,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%94%d7%a4%d7%a7%d7%94-%d7%9c%d7%9b%d7%90%d7%9f-%d7%97%d7%93%d7%a9%d7%95%d7%aa/,,onsite,junior,huji,
סטודנט/ית למשרת תחקירן/ית בכאן חדשות - מיועד לאנשים עם מוגבלות משמעותית,LOGO 10,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%a9%d7%a8%d7%aa-%d7%aa%d7%97%d7%a7%d7%99%d7%a8%d7%9f-%d7%99%d7%aa-%d7%91%d7%9b%d7%90%d7%9f-%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9e/,,onsite,junior,huji,
"תחקירן/ית, כותב/ת ומגיש/ה לדסק הידע בחטיבת הדיגיטל",LOGO 10,,2026-05-17,https://hujicareer.co.il/jobs/%d7%aa%d7%97%d7%a7%d7%99%d7%a8%d7%9f-%d7%99%d7%aa-%d7%9b%d7%95%d7%aa%d7%91-%d7%aa-%d7%95%d7%9e%d7%92%d7%99%d7%a9-%d7%94-%d7%9c%d7%93%d7%a1%d7%a7-%d7%94%d7%99%d7%93%d7%a2-%d7%91%d7%97%d7%98%d7%99/,,onsite,junior,huji,
דרוש/ה סטודנט/ית לתמיכה טכנית – משרד החוץ,menora,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%aa%d7%9e%d7%99%d7%9b%d7%94-%d7%98%d7%9b%d7%a0%d7%99%d7%aa-%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%97/,,onsite,junior,huji,
רכז/ת גיוס לארגון חברתי בירושלים,c3,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%92%d7%99%d7%95%d7%a1-%d7%9c%d7%90%d7%a8%d7%92%d7%95%d7%9f-%d7%97%d7%91%d7%a8%d7%aa%d7%99-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d/,,onsite,junior,huji,
דרוש/ה סטודנט/ית לחדר מצב במטה לביטחון לאומי,malal120he,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%97%d7%93%d7%a8-%d7%9e%d7%a6%d7%91-%d7%91%d7%9e%d7%98%d7%94-%d7%9c%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%9c/,,onsite,junior,huji,
לארכיון הציוני המרכזי דרוש/ה טכנאי/ת שימור - סורק/ת,__לוגו-מעודכן-2022-ארכיון,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%a8%d7%9b%d7%99%d7%95%d7%9f-%d7%94%d7%a6%d7%99%d7%95%d7%a0%d7%99-%d7%94%d7%9e%d7%a8%d7%9b%d7%96%d7%99-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-%d7%a9-2/,,onsite,junior,huji,
דרוש סטודנט באגף הון אנושי במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%91%d7%90%d7%92%d7%a3-%d7%94%d7%95%d7%9f-%d7%90%d7%a0%d7%95%d7%a9%d7%99-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a4%d7%a0%d7%99%d7%9d-3/,,onsite,junior,huji,
מנהל/ת חדשות מכאן בשפה הערבית וסגן/נית מנהל חטיבת החדשות,LOGO 10,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9e%d7%9b%d7%90%d7%9f-%d7%91%d7%a9%d7%a4%d7%94-%d7%94%d7%a2%d7%a8%d7%91%d7%99%d7%aa-%d7%95%d7%a1%d7%92%d7%9f-%d7%a0%d7%99%d7%aa-2/,,onsite,junior,huji,
מלון מוביל בירושלים מחפש מנהל/ת חוויית אירוח,c3,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%9e%d7%9c%d7%95%d7%9f-%d7%9e%d7%95%d7%91%d7%99%d7%9c-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%9e%d7%97%d7%a4%d7%a9-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%97%d7%95%d7%95%d7%99%d7%99%d7%aa/,,onsite,junior,huji,
המשרד להגנת הסביבה מגייס סטודנט/ית לתכנון סביבתי במחוז דרום,לוגו-המשרד-להגנת-הסביבה,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%94%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c%d7%94%d7%92%d7%a0%d7%aa-%d7%94%d7%a1%d7%91%d7%99%d7%91%d7%94-%d7%9e%d7%92%d7%99%d7%99%d7%a1-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%aa%d7%9b/,,onsite,junior,huji,
מדריכים לתכניות אלפא ואידאה של האוניברסיטה העברית לנוער,HUJI Career,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%9e%d7%93%d7%a8%d7%99%d7%9b%d7%99%d7%9d-%d7%9c%d7%aa%d7%9b%d7%a0%d7%99%d7%95%d7%aa-%d7%90%d7%9c%d7%a4%d7%90-%d7%95%d7%90%d7%99%d7%93%d7%90%d7%94-%d7%a9%d7%9c-%d7%94%d7%90%d7%95%d7%a0%d7%99%d7%91/,,onsite,junior,huji,
"למשרד התקשורת, לאגף מינהל פיקוח ואכיפה, לתחום פניות ציבור דרוש/ה סטודנט/ית",MinistryOfCom,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%99%d7%a0%d7%94%d7%9c-%d7%a4%d7%99%d7%a7%d7%95%d7%97-%d7%95%d7%90%d7%9b%d7%99%d7%a4%d7%94/,,onsite,junior,huji,
"למשרד התקשורת, לאגף חירום בטחון מידע וסייבר דרוש/ה סטודנט/ית",MinistryOfCom,ירושלים,2026-05-17,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%9c%d7%90%d7%92%d7%a3-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%91%d7%98%d7%97%d7%95%d7%9f-%d7%9e%d7%99%d7%93%d7%a2-%d7%95%d7%a1/,,onsite,junior,huji,
יועצים סביבתיים,ABP-YOAST-Logo,,2026-05-17,https://hujicareer.co.il/jobs/%d7%99%d7%95%d7%a2%d7%a6%d7%99%d7%9d-%d7%a1%d7%91%d7%99%d7%91%d7%aa%d7%99%d7%99%d7%9d/,,onsite,junior,huji,
"דרוש/ה מתמחה למשרד עו""ד בתחום האזרחי",c3,,2026-05-10,https://hujicareer.co.il/jobs/7685/,,onsite,junior,huji,internship
עוזר/ת בכיר/ה לפיתוח אקדמי - המינהל האקדמי,HUJI Career,ירושלים,2026-05-10,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%91%d7%9b%d7%99%d7%a8-%d7%94-%d7%9c%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%90%d7%a7%d7%93%d7%9e%d7%99-%d7%94%d7%9e%d7%99%d7%a0%d7%94%d7%9c-%d7%94%d7%90%d7%a7%d7%93/,,onsite,junior,huji,
מנהל/ת מוצר למשרה זמנית בחטיבת הדיגיטל,LOGO 10,,2026-05-10,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%95%d7%a6%d7%a8-%d7%9c%d7%9e%d7%a9%d7%a8%d7%94-%d7%96%d7%9e%d7%a0%d7%99%d7%aa-%d7%91%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c/,,onsite,junior,huji,
מפיק/ה לכאן רשת ב' בכאן חדשות - במשרה חלקית,LOGO 10,ירושלים,2026-05-10,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%94-%d7%9c%d7%9b%d7%90%d7%9f-%d7%a8%d7%a9%d7%aa-%d7%91-%d7%91%d7%9b%d7%90%d7%9f-%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%94-%d7%97%d7%9c%d7%a7%d7%99/,,onsite,junior,huji,part_time
סטודנט/ית הדרכה ופיתוח במשרד הבריאות,HUJI Career,,2026-05-10,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%94%d7%93%d7%a8%d7%9b%d7%94-%d7%95%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa/,,onsite,junior,huji,
מנהל/ת פרויקטים בתחום איכות ובטיחות מזון,HUJI Career,,2026-05-10,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98%d7%99%d7%9d-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%90%d7%99%d7%9b%d7%95%d7%aa-%d7%95%d7%91%d7%98%d7%99%d7%97%d7%95%d7%aa-%d7%9e%d7%96/,,onsite,junior,huji,
דרוש/ה מתאם/ת מחקר בתחום התזונה,111111,,2026-05-10,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%aa%d7%90%d7%9d-%d7%aa-%d7%9e%d7%97%d7%a7%d7%a8-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%94%d7%aa%d7%96%d7%95%d7%a0%d7%94/,,onsite,junior,huji,
מפיק/ת פוסט לחטיבת הדיגיטל,LOGO 10,,2026-05-10,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%aa-%d7%a4%d7%95%d7%a1%d7%98-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c/,,onsite,junior,huji,
ראש/ת דסק לדיגיטל החדשותי בכאן חדשות,LOGO 10,ירושלים,2026-05-10,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%93%d7%a1%d7%a7-%d7%9c%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa%d7%99-%d7%91%d7%9b%d7%90%d7%9f-%d7%97%d7%93%d7%a9%d7%95%d7%aa/,,onsite,junior,huji,
סטודנט/ית למשרת מפעיל/ת טלפרומפטר וכותרות (CG),LOGO 10,ירושלים,2026-05-10,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%a9%d7%a8%d7%aa-%d7%9e%d7%a4%d7%a2%d7%99%d7%9c-%d7%aa-%d7%98%d7%9c%d7%a4%d7%a8%d7%95%d7%9e%d7%a4%d7%98%d7%a8-%d7%95%d7%9b%d7%95%d7%aa-2/,,onsite,junior,huji,
מנהלן/ית הוראה ותלמידים - בית הספר לרפואה,HUJI Career,ירושלים,2026-05-10,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%a4%d7%95%d7%90-2/,,onsite,junior,huji,
דרושים סטודנטים לאגף בכיר תקציבים במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-05-10,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%9c%d7%90%d7%92%d7%a3-%d7%91%d7%9b%d7%99%d7%a8-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99%d7%9d-%d7%91%d7%9e%d7%a9-6/,,onsite,junior,huji,
אחראי/ת AI,c3,ירושלים,2026-05-10,https://hujicareer.co.il/jobs/%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%aa-ai/,,onsite,junior,huji,
דרוש/ה מתמחה למשרד עורכי דין העוסק במשפט בינלאומי,c3,,2026-05-10,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%aa%d7%9e%d7%97%d7%94-%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%94%d7%a2%d7%95%d7%a1%d7%a7-%d7%91%d7%9e%d7%a9%d7%a4/,,onsite,junior,huji,internship
דרוש/ה סטודנט/ית לחטיבת ניהול ההון האנושי במשרד המשפטים,MinistryOfJustice-300x239,ירושלים,2026-05-10,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%94%d7%94%d7%95%d7%9f-%d7%94%d7%90%d7%a0%d7%95/,,onsite,junior,huji,
דרוש/ה ר’ תחום איתור ואיסוף מידע לאגף שיקום במשרד הביטחון,לוגו משרד הביטחון,פתח תקווה,2026-05-06,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8-%d7%aa%d7%97%d7%95%d7%9d-%d7%90%d7%99%d7%aa%d7%95%d7%a8-%d7%95%d7%90%d7%99%d7%a1%d7%95%d7%a3-%d7%9e%d7%99%d7%93%d7%a2-%d7%9c%d7%90%d7%92%d7%a3-%d7%a9/,,onsite,junior,huji,
משרות פתוחות באגף שיקום במשרד הביטחון,לוגו משרד הביטחון,,2026-05-06,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%91%d7%90%d7%92%d7%a3-%d7%a9%d7%99%d7%a7%d7%95%d7%9d-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f/,,onsite,junior,huji,
משרות פתוחות בערוץ הכנסת,Knessetch10.svg,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%91%d7%a2%d7%a8%d7%95%d7%a5-%d7%94%d7%9b%d7%a0%d7%a1%d7%aa/,,onsite,junior,huji,
Electrical Engineering Student,Silentium-Logo-HighQ,,2026-05-04,https://hujicareer.co.il/jobs/electrical-engineering-student/,,onsite,junior,huji,
"סטודנט/ית לאגף הון אנושי, במשרד לשוויון חברתי וקידום מעמד האישה",1234,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%90%d7%92%d7%a3-%d7%94%d7%95%d7%9f-%d7%90%d7%a0%d7%95%d7%a9%d7%99-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%9c%d7%a9%d7%95%d7%95%d7%99%d7%95%d7%9f/,,onsite,junior,huji,
"סטודנט/ית ללשכת המנכ""ל ולבית הספר לתקשורת",LOGO 10,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9c%d7%a9%d7%9b%d7%aa-%d7%94%d7%9e%d7%a0%d7%9b%d7%9c-%d7%95%d7%9c%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%aa%d7%a7%d7%a9%d7%95/,,onsite,junior,huji,
נתב/ת תמונה בכאן חדשות,LOGO 10,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a0%d7%aa%d7%91-%d7%aa-%d7%aa%d7%9e%d7%95%d7%a0%d7%94-%d7%91%d7%9b%d7%90%d7%9f-%d7%97%d7%93%d7%a9%d7%95%d7%aa/,,onsite,junior,huji,
סטודנט/ית טכנאי/ת רדיו,LOGO 10,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-%d7%a8%d7%93%d7%99%d7%95/,,onsite,junior,huji,
מנהל/ת טרנדים וקריאייטיב לחטיבת הדיגיטל,LOGO 10,,2026-05-04,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%98%d7%a8%d7%a0%d7%93%d7%99%d7%9d-%d7%95%d7%a7%d7%a8%d7%99%d7%90%d7%99%d7%99%d7%98%d7%99%d7%91-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%93%d7%99%d7%92%d7%99/,,onsite,junior,huji,
רכז/ת תקציבי מחקר-המכון לפיזיקה יישומית,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99-%d7%9e%d7%97%d7%a7%d7%a8-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%9c%d7%a4%d7%99%d7%96%d7%99%d7%a7%d7%94-%d7%99%d7%99%d7%a9%d7%95%d7%9e%d7%99/,,onsite,junior,huji,
מנהלן/ית הוראה ותלמידים - בית הספר לרפואה,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%a4%d7%95%d7%90/,,onsite,junior,huji,
ממונה על הגנת הפרטיות וניהול סיכונים - הנהלה,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9e%d7%9e%d7%95%d7%a0%d7%94-%d7%a2%d7%9c-%d7%94%d7%92%d7%a0%d7%aa-%d7%94%d7%a4%d7%a8%d7%98%d7%99%d7%95%d7%aa-%d7%95%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%a1%d7%99%d7%9b%d7%95%d7%a0%d7%99%d7%9d-%d7%94/,,onsite,junior,huji,
מנהל/ת היחידה לניתוח ותכנון מדיניות - לשכת הנשיא,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%a0%d7%99%d7%aa%d7%95%d7%97-%d7%95%d7%aa%d7%9b%d7%a0%d7%95%d7%9f-%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%9c%d7%a9/,,onsite,junior,huji,
רכז/ת תוכנית דוקטורנטים ובינלאומיות - הפקולטה למדעי החברה,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%aa-%d7%93%d7%95%d7%a7%d7%98%d7%95%d7%a8%d7%a0%d7%98%d7%99%d7%9d-%d7%95%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%95%d7%aa-%d7%94/,,onsite,junior,huji,
דרושים מנהל/ת סושיאל ומנהל/ת קמפיינים PPC,cropped-Untitled-design-1,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%a1%d7%95%d7%a9%d7%99%d7%90%d7%9c-%d7%95%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%a7%d7%9e%d7%a4%d7%99%d7%99%d7%a0%d7%99%d7%9d-ppc/,,onsite,junior,huji,
למדפיס הממשלתי בירושלים דרוש/ה מרכז/ת בכיר/ה הון אנושי,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%93%d7%a4%d7%99%d7%a1-%d7%94%d7%9e%d7%9e%d7%a9%d7%9c%d7%aa%d7%99-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a8%d7%9b%d7%96-%d7%aa-%d7%91/,,onsite,junior,huji,
