title,company,location,date,url,department,workplace_type,source,description,position_type
אנליסט/ית בכיר/ה,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#195900,"מכירות ,שיווק פנסיוני, שירות ומשאבים",onsite,migdal,"פיתוח תובנות עסקיות, בניית מתודולוגיות מדידה, הפקת דוחות ניהוליים ותפעוליים, בקרה שוטפת על ביצועים ומתן המלצות לשיפור תהליכים וזמינות. ניהול לוז עבודה, חלוקת משימות ובקרה על איכות ביצוע בניית דוחות חדשים ודשבורדים. הכנת מצגות, הצגת ממצאים, המלצה לפעולות, ניתוחים שוטפים תואר ראשון במנהל עסקים/הנדסת תעשייה וניהול / מערכות מידע / כלכלה ניסיון של שנתיים כאנליסט שירות/BI/ תפקיד אנליטי דומה שליטה מעולה באקסל יכולת כתיבה ב-SQL ניסיון בבניית דשבורדים - יתרון הבנה מעמיקה במודלי שירות, זמינות, IVR, עומסים וחיזוי תורים - יתרון הבנה של מערכות טלפוניה – יתרון חשיבה אנליטית ויכולת תרגום נתונים להמלצות אופרטיביות תקשורת בין אישית גבווה ויכולת הנעה של עובדים ומנהלים בשטח דיוק, סדר ויכולת עבודה עצמאית יכולת עבודה תחת ריבוי משימות ולוחות זמנים צפופים ** מגדל מעודדת העסקת עובדים עם מוגבלויות ומנגישה את סביבת העבודה לצרכהים.ן",
מיישב/ת תביעות בריאות-תרופות,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#196065,"חיסכון ארוך טווח, ביטוח כללי ותביעות",onsite,migdal,"# טיפול בתביעות בריאות, ברור חבות התביעה, התייעצות מול מומחים/עו""ד. # עבודה לפי זמני תגובה קבועים. # מתן מענה מהיר ומקצועי לסוכנים ומבוטחים, תודעת שרות גבוהה # עבודת צוות ושיתוף פעולה מול ממשקים פנים ארגוניים וממשקי חוץ. # ניסיון בתפקיד דומה- יתרון # תודעת שירות מפותחת # יכולת עמידה בלחצים ועומסים # כולת עבודה בצוות # יסודיות ודיוק ברמה גבוהה **מגדל‎‏ ‏מעודדת‎‏ ‏העסקת‎‏ ‏אנשים‎‏ ‏עם‎‏ ‏מוגבלויות‎‏ ‏ומנגישה‎‏ ‏את‎‏ ‏סביבת‎‏ ‏העבודה‎‏ ‏לצרכיהם/ן‎.",
מיישב/ת תביעות אובדן כושר עבודה,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#196145,"חיסכון ארוך טווח, ביטוח כללי ותביעות",onsite,migdal,"יישוב תביעות אובדן כושר עבודה פתיחת תביעות, בדיקת כיסויים ביטוחיים, התייעצות מול מומחים וביצוע תשלומים או דחיות ניסיון וידע בביטוח חיים ניסיון בתפקיד דומה- יתרון תודעת שירות מפותחת יכולת עבודה בצוות יכולה עבודה עצמאית תוך עמידה בלוחות זמנים יכולת להתמודד עם לחץ וריבוי משימות יסודיות ודיוק ברמה גבוהה ** מגדל מעודדת העסקת עובדים עם מוגבלויות ומנגישה את סביבת העבודה לצרכיהם/ן",
אחראי/ת עסקי מרחבים,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#196183,"השקעות, ניהול סיכונים וביקורת",onsite,migdal,"# תיאום וטיפול בפוליסות עסק קטן ובינוני כתמיכה לצוותים במרחב # ממשק עם סוכנים וממשקי עבודה מול מפקחי ביטוח במרחב וביחידות הארגוניות השונות בחברה # מעקב בקרות עמידה בהנחיות, נהלים, סטטוס תביעות/לקוח, תחזוק תכניות ביטוח לרבות תיקוף ואיפיון תכניות ביטוח עסק אל מול מערך היישום הטכנולוגי, #היכרות תנאי פוליסות עסק, טיפול ותחזוקת מפרטי יועצים, בחינה והתאמת שינויי שוק בתחום העסקי . # הגדרה ויישום מדיניות עסקית של החטיבה והנחיות חיתום # מתן מענה שוטף לצוותים העסקיים במרחב בנושא פוליסות מרחביות # קידום ופיתוח עסקי של מוצרי עסקים חדשים- # מעקב אחרי שיעור חידושים/מכירות ורווחיות בהתאם לתוכנית העבודה השנתית # ניסיון כחתם עסקים והבנה גבוהה בתחום העסקי-חובה # היכרות עם מערכות ביטוח # יכולת עבודה עצמאית, סדר, דיוק בפרטים אוריינטאציה תפעולית מקצועית . # ניסיון בעבודה מול מבטחי משנה- יתרון # יכולת למידה מתמדת # יכולות שירותיות גבוהות, אסרטיביות, חשיבה מחוץ לקופסא, יכולת עבודה בלחץ ויכולת עבודה בסביבה מרובת ממשקים. **מגדל‎‏ ‏מעודדת‎‏ ‏העסקת‎‏ ‏אנשים‎‏ ‏עם‎‏ ‏מוגבלויות‎‏ ‏ומנגישה‎‏ ‏את‎‏ ‏סביבת‎‏ ‏העבודה‎‏ ‏לצרכיהם/ן‎.",
מבקר/ת פנים,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#196182,"השקעות, ניהול סיכונים וביקורת",onsite,migdal,"מגדל חברה לביטוח ופיננסים מגייסת למערך הביקורת הפנימית , מבקר/ת פנימי/ת לתחום מערכות מידע, מחפשים מועמדים יצירתיים, סקרנים, יכולת עבודת ממשקים מעולה, חתירה למצוינות. • ניסיון בביקורת IT ו/או בניהול סיכוני מערכות מידע, אבטחת מידע וסייבר • ניסיון בניתוח תהליכים עסקיים וטכנולוגים בארגונים גדולים- יתרון • ביצוע בקרות אפלקטיביות במערכות מידע- יתרון • ניתוח נתונים באמצעות כלים ממוחשבים- יתרון • הסמכות מקצועיות רלוונטיות יתרון • התמודדות עם ריבוי משימות- ניהול זמן ותקציב • יצירתיות, סקרנות, גמישות מחשבתית, מיקוד מקצועי, חתירה למצוינות • מיומנויות רכות ברמה גבוהה, יכולות ביטוי גבוהות בכתב ובעל פה **מגדל‎‏ ‏מעודדת‎‏ ‏העסקת‎‏ ‏אנשים‎‏ ‏עם‎‏ ‏מוגבלויות‎‏ ‏ומנגישה‎‏ ‏את‎‏ ‏סביבת‎‏ ‏העבודה‎‏ ‏לצרכיהם/ן‎.",
כלכלן.ית,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#848,"חיסכון ארוך טווח, ביטוח כללי ותביעות",onsite,migdal,"• בניית תקציב שנתי תוך עבודה שוטפת מול ממשקים בחטיבת הטכנולוגיות וחטיבת הכספים. • מעקב ובקרה- תקציב מול ביצוע וטיפול בעדכוני תקציב. • הכנת תחזיות וניתוחים עסקיים וכלכליים כולל הרמת דגלים. • דוחות שוטפים וטיפול בתהליכי סגירת רבעון וחודש. • ניסיון בבקרה תקציבית • שליטה מוחלטת בכל תוכנות האופיס (אקסל בפרט) - יידרש מבחן • היכרות עם מערכת SAP, JIRA- יתרון • ניסיון מארגון גדול – יתרון • ניסיון של כשנתיים- חובה, יתרון לידע וניסיון בניהול תקציבים בעולמות של מערכות מידע • תואר ראשון בכלכלה- חובה • יכולות אנליטיות • שליטה באנגלית (קריאה וכתיבה) מאפייני אישיות : • יכולת למידה עצמאית • אסרטיביות, יחסי אנוש מצוינים • יכולת לנהל ריבוי משימות ועמידה בלוחות זמנים • יסודיות וירידה לפרטים • עבודה מול ממשקים מרובים • יוזם ומניע תהליכים לפעולה • תודעת שירות גבוהה **מגדל‎‏ ‏מעודדת‎‏ ‏העסקת‎‏ ‏אנשים‎‏ ‏עם‎‏ ‏מוגבלויות‎‏ ‏ומנגישה‎‏ ‏את‎‏ ‏סביבת‎‏ ‏העבודה‎‏ ‏לצרכיהם/ן‎.",
רכז /ת שירות לסוכן במרכז תביעות,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#197862,"מכירות ,שיווק פנסיוני, שירות ומשאבים",onsite,migdal,"הזדמנות יוצאת דופן להצטרף לצוות ולהיות חלק מהובלת שינוי אמיתי בשירות. זהו תפקיד משמעותי שבו תוכל/י ללמוד, להתפתח, לצמוח, להשפיע ולהיכנס לעולמות הבריאות והפנסיה מהדלת הראשית. אחראי/ת על מתן שירות מקצועי ואישי לסוכני הביטוח, תוך מתן מידע, ליווי ובקרה על תהליכי טיפול בתביעות בתחומי הבריאות (שבן, ניתוחים, תרופות, מחלות קשות) והפנסיה (תביעות אובדן כושר עבודה, פנסיית נכות ושאירים). מענה טלפוני ו/או תקשורת כתובה לסוכני ביטוח בנושאי תביעות בריאות ופנסיה. ליווי תהליך התביעה הנחיית הסוכן בנוגע למסמכים הדרושים, סטטוס, ומשך הטיפול. עבודה צמודה עם מחלקות התביעות לצורך קידום תביעות. מעקב שוטף ועדכון סטטוסים במערכות החברה. זיהוי מגמות חוזרות ודיווח למנהלים לצורך שיפור תהליכים. שמירה על רמת שירות גבוהה ושביעות רצון של סוכנים. בגרות מלאה ניסיון קודם במתן שירות ללקוחות/סוכנים -יתרון משמעותי. ניסיון בתחום הביטוח (בריאות/פנסיה) יתרון משמעותי. תודעת שירות גבוהה מאוד ויכולת עבודה מול גורמים מקצועיים. יכולת עבודה תחת לחץ וריבוי משימות. כישורי תקשורת בין-אישית ברמה גבוהה. שליטה מלאה ביישומי מחשב (Outlook, חיים 00, מערכות CRM / NG). דיוק, יסודיות וחשיבה שירותית ומערכתית. *מגדל מעודדת העסקת גברים/נשים עם מוגבלויות, ומנגישה את סביבת העבודה לצרכיהם/ן",
כלכלן/ית תפעול השקעות,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#196783,"פיננסים, משאבי אנוש, מזכירות וייעוץ משפטי",onsite,migdal,"תפעול ושערוך נכסי השקעות סחירים ולא סחירים. חישובי תשואה וניתוחי רווחיות. הכנת דיווחים רגולטוריים שוטפים. עבודה שוטפת מול מחלקת השקעות. הגדרת דרישות טכנולוגיות. טיפולים בהיבטים חשבונאיים, התאמות ובקרות. עבודה מול מגוון גורמים בחברה. תואר ראשון בכלכלה / מנהל עסקים - חובה ידע וניסיון באקסל- חובה ידע חשבונאי / הנה""ח - יתרון. ניסיון / הכרות עם שוק ההון – יתרון. SAP / דנאל – יתרון אנגלית ברמה טובה אוריינטציה למערכות מידע. יכולת אנליטית גבוהה - ניתוח, תחקור והסקת מסקנות. אסרטיביות וקפדנות, יכולת עבודה עצמאית. למידה מהירה עבודה בצוות **מגדל‎‏ ‏מעודדת‎‏ ‏העסקת‎‏ ‏אנשים‎‏ ‏עם‎‏ ‏מוגבלויות‎‏ ‏ומנגישה‎‏ ‏את‎‏ ‏סביבת‎‏ ‏העבודה‎‏ ‏לצרכיהם/ן‎.",
אחראית פוליסות מכר וערבויות,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#196920,"השקעות, ניהול סיכונים וביקורת",onsite,migdal,"• טיפול והנפקה של פוליסות מכר, ערבויות ומכתבים נלווים. • עבודה שוטפת על מערכות שונות. • הנפקת דוחות וביצוע בקרות. • התנהלות מול מגוון ממשקים, פנימיים וחיצוניים. • אוריינטציה תפעולית ויכולת למידה גבוהה. ניסיון בתחום – יתרון. • סדר, ארגון ויכולת עבודה עם ריבוי משימות. • מוסר עבודה ואחראיות אישית. • תקשורת בינאישית טובה, יכולת לעבודה עצמאית ולעבודת צוות. **מגדל‎‏ ‏מעודדת‎‏ ‏העסקת‎‏ ‏אנשים‎‏ ‏עם‎‏ ‏מוגבלויות‎‏ ‏ומנגישה‎‏ ‏את‎‏ ‏סביבת‎‏ ‏העבודה‎‏ ‏לצרכיהם/ן‎.",
מנהל/ת השקעות מניות ישראל,מגדל,"היצירה 2, קרית אריה פתח-תקווה",2026-07-01,https://my.migdal.co.il/about/jobs#196949,"השקעות, ניהול סיכונים וביקורת",onsite,migdal,"חלק מצוות ניהול השקעות בדסק ישראל מסחר, מעקב וניהול שוטף של תיק המניות השתתפות בפגישות עם חברות להשקעה והכנת סקירות תקופתיות קשר שוטף עם צוות אנליזה ועבודה מול ברוקרים בארץ. תואר ראשון בכלכלה/מנהל עסקים/מימון רישיון לניהול תיקים/ייעוץ השקעות (או פטור מלא מהבחינות של הרשות) ניסיון של עד 3 שנים במסחר/ניהול תיקי מניות ישראל היכרות טובה עם שוק ההון המקומי ראש גדול, יכולות למידה, יוזמה, חשיבה ויצירתיות יכולת עבודה בצוות ותחת לחץ רצון ומוטיבציה להתפתח בתוך חברה מובילה **מגדל‎‏ ‏מעודדת‎‏ ‏העסקת‎‏ ‏אנשים‎‏ ‏עם‎‏ ‏מוגבלויות‎‏ ‏ומנגישה‎‏ ‏את‎‏ ‏סביבת‎‏ ‏העבודה‎‏ ‏לצרכיהם/ן‎.",
