title,company,location,date,url,department,workplace_type,position_type
"מנהל.ת חשבונות – צוות ספקים, אגף כספים",מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64156,,,
עובד.ת מעבדה  בקבוצת המחקר גנאים - לניהול מעבדה,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/1007,,,
עובד.ת משק לקאנטרי קלאב במתחם מכון ויצמן ברחובות,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/1009,,,
רכז.ת מעונות בתחום דיור ושירותי קהילה באגף תפעול,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64186,,,
מנהל.ת רשת Windows,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64195,,,
רכז.ת תגמול והטבות,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64207,,,
מדענ.ית סגל למעבדת ההטרוגניות בסרטן,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/1010,,,
רכז.ת תקשורת בורד,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64228,,,
ממונה/ת בטיחות כימיה וגהות תעסוקתית,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64232,,,
עובד.ת מעבדה במחלקה למדעי כדור הארץ וכוכבי הלכת,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64240,,,
טכנאי.ת קירור,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64236,,,
ראש.ת צוות בתחום בתי המלאכה,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64237,,,
מנהל רצפת ייצור בענף טכנולוגיות ייצור במחלקה לתשתיות מחקר פיזיקה,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64206,,,
עובד/ת סוציאלי/ת  לבית הספר למחקר,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64252,,,
ראש ענף יישומים באגף טכנולוגיות מידע,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64256,,,
מנהל.ת פרויקטים בכיר.ה,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64259,,,
מנהל/ת ומזכיר/ה אקדמי/ת של בית הספר למחקר (בית הספר לתארים מתקדמים),מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64254,,,
"ראש.ת תחום בקרת שכר, נוכחות ואנליזה",מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64262,,,
ממונה.ת בטיחות באגף בינוי והנדסה,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64265,,,
"עובד.ת מעבדה במחלקה לתשתיות מחקר מדעי החיים (החלפה לחל""ד)",מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64269,,,maternity_cover
מהנדס.ת תהליכים במחלקה לתשתיות למחקר כימי,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64275,,,
רכז.ת תקציבים בתחום PMO שליטה ובקרה בענף תקציבים והתקשרויות באגף בינוי והנדסה,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64277,,,
רכז.ת מיצוי זכויות,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64281,,,
אנליסט.ית ביואינפורמטיקאי במחלקה לתשתיות מחקר מדעי החיים,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64286,,,
נציג.ת תמיכה ב-HELP DESK,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64282,,,
איש.אשת DevOps Linux,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64285,,,
סטודנט.ית ללשכת הנשיא - לסיוע בעריכה ובקרת איכות של תמלולי ראיונות (זמני לשנה),מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64298,,,
סטודנט.ית - עובד.ת כללי.ת בתחום רשתות חברתיות,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64300,,,
מהנדס.ת תקשורת לאגף טכנולוגיות מידע,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64303,,,
עובד.ת מעבדה במחלקה לתשתיות מחקר מדעי החיים,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64301,,,
אחראי.ת עיתוד מלאי,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64302,,,
רכז.ת אדמיניסטרטיבי.ת אישי.ת,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64299,,,
מהנדס.ת מעבדה במחלקה לפיזיקה של חומר מעובה,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64295,,,
מנהל/ת תוכניות ופיתוח אסטרטגי,מכון ויצמן למדע,רחובות,2026-06-06,https://www.weizmann.ac.il/career/jobs/64306,,,
עוזר.ת מחקר במחלקה לגנטיקה מולקולרית,מכון ויצמן למדע,רחובות,2026-06-08,https://www.weizmann.ac.il/career/jobs/64305,,,
ראש.ת תחום מכרזים והתקשרויות,מכון ויצמן למדע,רחובות,2026-06-09,https://www.weizmann.ac.il/career/jobs/64307,,,
רכז.ת תמיכה למחלקה להוראת המדעים,מכון ויצמן למדע,רחובות,2026-06-12,https://www.weizmann.ac.il/career/jobs/64312,,,
"רכז.ת תוכן, ניהול מותג והפקה",מכון ויצמן למדע,רחובות,2026-06-15,https://www.weizmann.ac.il/career/jobs/64314,,,
עובד.ת מעבדה במחלקה למדעים ביומולקולריים,מכון ויצמן למדע,רחובות,2026-06-15,https://www.weizmann.ac.il/career/jobs/64313,,,
יועצ.ת להנחיות מממנים והסכמי מחקר באגף כספים- החלפה לחופשת לידה,מכון ויצמן למדע,רחובות,2026-06-15,https://www.weizmann.ac.il/career/jobs/64316,,,maternity_cover
עובד.ת מעבדה במחלקה לביולוגיה מבנית וכימית,מכון ויצמן למדע,רחובות,2026-06-17,https://www.weizmann.ac.il/career/jobs/64311,,,
סטודנט.ית- אחראי.ת הוצאת הזמנות בינוי,מכון ויצמן למדע,רחובות,2026-06-18,https://www.weizmann.ac.il/career/jobs/64319,,,
סטודנט.ית במחלקה לתשתיות מחקר מדעי החיים,מכון ויצמן למדע,רחובות,2026-06-24,https://www.weizmann.ac.il/career/jobs/64323,,,
