title,company,location,date,url,department,workplace_type
מהנדס/ת מעבדה חישובית,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,הפקולטה לרפואה,onsite
מהנדס/ת הדמיה פרה-קלינית,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,הפקולטה לרפואה,onsite
מנהל/ת מערך הספריות,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,הספריה המרכזית,onsite
רכז/ת שימור והנגשת אוספים,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,הספריה המרכזית,onsite
עובדת או עובד אחזקה,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,הספריה המרכזית,onsite
מנהל/ת המרכז הקדם אקדמי בטכניון,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,המרכז לחינוך קדם אקדמי,onsite
רכז/ת מנהלי/ת ביחידה לנוער שוחר מדע,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,המרכז לחינוך קדם אקדמי,onsite
"עוזר/ת למשנה לנשיא ומנכ""ל וראש לשכה",הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,"לשכת המשנה לנשיא ומנכ""ל",onsite
רכז/ת מנהלי/ת,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,לימודי הסמכה,onsite
רכז/ת משאבי אנוש,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך משאבי אנוש טכניון,onsite
רכז/ת ייעוץ והכוון אישי במדור מועמדים,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מועמדים והערכה,onsite
מהנדסת או מהנדס תקשוב,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
"רכז/ת שיווק קשרי נוער, תיכונים וצבא",הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,יחידת השיווק,onsite
רכז/ת שיווק וקמפיינים,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,יחידת השיווק,onsite
אדריכל/ית ומנהל/ת תכנון,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,אגף בינוי ותחזוקה,onsite
מומחה/ית מולטימדיה,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,המרכז לקידום הלמידה וההוראה,onsite
רכז/ת תשתיות ארגוניות,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
מיישמ/ת מערכות מידע לתחום מנהל תלמידים,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
מנהלת או מנהל אגף תשתיות ותפעול,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
ראש אגף אבטחת מידע וסייבר טכניוני,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
מפתח/ת DATAWAREHOUSE,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
מנהל/ת מערכות גיבויים ושרידות עסקית,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
מפתח/ת AI באגף דיגיטל ודאטה,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
תומך/ת ויועץ/ת מחשוב עתיר ביצועים (HPC),הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,מערך מחשוב ומערכות מידע,onsite
לבורנט/ית למערך מעבדות הוראה,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,היוזמה לבריאות האדם,onsite
מהנדס/ת מעבדה במערכות מרובות רובוטים,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,הפקולטה להנדסת חשמל ומחשבים,onsite
"רכז/ת מנהלי/ת  של ה""הדריון""",הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,הפקולטה לארכיטקטורה ובינוי ערים,onsite
רכז/ת מנהלי/ת תכנית ג'ייקובס טכניון,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,תכנית ג'קובס,onsite
רכז/ת פדגוגי/ת ביחידה לנוער שוחר מדע,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,המרכז לחינוך קדם אקדמי,onsite
"מנהל/ת מרכז הממציאים ע""ש מהודר בטכניון",הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,לשכת משנה בכיר לנשיא,onsite
עובד/ת אחזקה,הטכניון - מכון טכנולוגי לישראל,חיפה,2026-05-31,https://hr.technion.ac.il/positions/,הפקולטה לרפואה,onsite
