title,company,location,url,date
"Voice Data Associate (Hebrew – Israel)
Voice Data Associate (Hebrew – Israel)",eDataBae,Israel (Remote),https://www.linkedin.com/jobs/view/4426314345/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=%2F3un4cnhbzQXL4amhW%2FdUg%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"Fluent Arabic Speakers - AI Training - Haifa, Israel
Fluent Arabic Speakers - AI Training - Haifa, Israel",Prolific,"Haifa, Haifa District, Israel (Remote)",https://www.linkedin.com/jobs/view/4426513601/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=HO30laFXbABrD2PUZyFIEw%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"Recruiter
Recruiter with verification",Israel Railways Ltd.,"Lod, Center District, Israel (On-site)",https://www.linkedin.com/jobs/view/4422747437/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=6OXpCU0UQzWqFNyzBjVO7g%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"CUSTOMER EXPERIENCE SPECIALIST
CUSTOMER EXPERIENCE SPECIALIST",Get-in,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4422754953/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=Gd0SEeWpd7284j825wDR3w%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"Data Analyst
Data Analyst",Clover Security,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4414599354/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=BvIhtW7tUklEbwJsQfKg8w%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"Recruiter
Recruiter with verification",Pelephone,"Petah Tikva, Center District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4426340610/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=OOwucgbZfM0eNeDwlIl4tg%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"מנהל/ת מצוינות תפעולית בונז'ור
מנהל/ת מצוינות תפעולית בונז'ור with verification",Nestlé,"Kiryat Gat, South District, Israel (On-site)",https://www.linkedin.com/jobs/view/4426363999/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=cPOATarF5P78LD5HI91IuA%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"Employee experience & Office manager
Employee experience & Office manager",Nym,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4426565737/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=o58VnYlkcLky2kniAlTrOQ%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"Co-Founder CTO
Co-Founder CTO",B-held,"Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4426364459/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=rlfrrWlQw5%2FKuxnVYO6AeQ%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
"Social Media Manager
Social Media Manager",LEADERS,"Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4422259304/?eBP=CwEAAAGesBRjq1dEXJOO1lpXD-2IM0W9x0NR6v91kN1RpkrM6kCmd3t7QNHb86qeJ7IvHHaH9ZerMtwuK2I1nvDm9E26Hcp1iFhq5-EWBZ2ahrCcUr0vF5nvO6zhDDUOidGWFn9BaovmsKk9JtRlctBfslcS_FYIO9BRI9H_dWnqitFziy3yHCXrXyXFAZs2_zFv1dG8EMnFZEOW_PBfabAaSfEI_K8TEDtMuHS0Ny4zXaeztLccqEQPjy4M4ptJWdxoX8xpfuM4hjZHHSfOHFeNVjI4yCX2IZSm4minl73_yAfCK4S8u061hdCtiTebS0hf2GQ5vWEOQuIAPXfUF77fIqELFD8JShLgfSeft5uHybEyo7jnBaPq0UC08gEkWQc-KsX2JZC__bQ0ZC9n_zMZS9oHrw43Z5sAg1Uz--O_gv1YsV7leqNGDN9B-L6TEl_A0qy1V1WIcWhXd94uXn2qUaqJEz_oRrRk3dE8LUvyxLkry6SJ5ynP&refId=h0lcOZh%2BXGGLfPJhD48dqQ%3D%3D&trackingId=jNwGqguwIAr0sRzRiOfOPw%3D%3D&trk=flagship3_search_srp_jobs,06/10/2026
