title,company,location,date,url,department,workplace_type,source,description,position_type
יועצ.ת משפטי.ת,Movement Group,רמת החייל,2026-06-06,https://movement-group.com/jobs/יועצ-ת-משפטי-ת/,,onsite,movement,"מובמנט הפועלת בתחום הוולנס, מגייסת יועצ/ת משפטי/ת עם ניסיון בתחום המסחרי-עסקי. התפקיד כולל ליווי משפטי שוטף לפעילות החברה וחברות הקבוצה, עבודה ישירה מול הנהלת הבכירה בחברה ושותפות בתהליכים עסקיים ואסטרטגיים. מיקום: רמת החיל, תל אביב | משרה מלאה מהמשרד (ללא היברידיות) תחומי אחריות מרכזיים: o ליווי שוטף בדיני חברות ודיווחים לרשם החברות. o ניסוח, ניהול ומו""מ על הסכמים מסחריים (ספקים, לקוחות, שכירויות). o הסכמי סודיות ואי-תחרות. o טיפול במכרזים. o עדכון וניהול מסמכי התאגדות ותקנוני חברות הקבוצה. o תקנונים ותנאי שימוש לאפליקציות ואתרים. o רגולציה רלוונטית (הגנת הצרכן, שירותי תשלום, נגישות ועוד). o טיפול בתביעות קטנות, מכתבי התראה וטיפול ראשוני בתביעות טרם בקשות לאישור תובענה ייצוגית. o הסכמי בעלי מניות, הסכמי השקעה ורכישה. o רישום משכונות ובטוחות. o בדיקות משפטיות שונות. • עו""ד בעל/ת 5-6 שנות ניסיון בתחום המסחרי-עסקי לרבות ליווי שוטף ועסקאות. • הבנה עסקית גבוהה ויכולת ניהול מו""מ. • יכולת ניהול תהליכים מקצה לקצה ועבודה שוטפת מול גורמים עסקיים ומשרדים חיצוניים. • עברית שפת אם ואנגלית מקצועית • ניהול ספקי משנה בתחומים ייעודיים (דיני עבודה, ליטיגציה מורכבת, תובענות ייצוגיות, קניין רוחני וכיו""ב).",
לקבוצת מובמנט דרוש.ה מאמן.ת כושר לעבודה בארגונים,Movement Group,אזור השרון והמרכז,2026-06-06,https://movement-group.com/jobs/לקבוצת-מובמנט-דרוש-ה-מאמן-ת-כושר-לעבודה/,,onsite,movement,"לקבוצת מובמנט, החברה המובילה בקידום אורח חיים בריא, דרושים.ות מאמני חדר כושר. התפקיד כולל : אימונים בחדרי כושר של חברות וארגונים העבודה הנה במשמרות בוקר/ ערב תעודת מאמן חדר כושר מוסמך + תעודת עזרה ראשונה ניסיון קודם בתחום נכונות לעבוד במשמרות בוקר וערב, לפי דרישה יכולת לתכנן ולהתאים תוכניות אימון אישיות ללקוחות יחסי אנוש מעולים, שירותיות ויכולת עבודה בצוות תשלום כנגד חשבונית",
"מנהל/ת גיוס, שיתופי פעולה וסורסינג",Movement Group,רמת החייל,2026-06-06,https://movement-group.com/jobs/מנהל-ת-גיוס-שיתופי-פעולה-וסורסינג/,,onsite,movement,"מנהל/ת גיוס, שיתופי פעולה וסורסינג לתפקיד מגוון ודינמי, הכולל הובלת תהליכי גיוס מקצה לקצה, איתור טאלנטים, פיתוח מקורות גיוס ובניית שיתופי פעולה אסטרטגיים ליצירת פייפליין איכותי ומדויק לצורכי הארגון. מה כולל התפקיד? הובלת תהליכי גיוסי מטה ותפקיד רוחב מקצה לקצה, כולל ליווי צמוד של מנהלים מגייסים לאורך הדרך. ביצוע סורסינג מתקדם ואיתור מועמדים ומועמדות דרך רשתות מקצועיות, קהילות ופלטפורמות דיגיטליות. יצירה וניהול קשרים אסטרטגיים עם מוסדות אקדמיים, עמותות וארגונים שונים לצורך הרחבת מקורות הגיוס ויצירת זרם מועמדים איכותיים. בנייה, פיתוח וטיפוח קהילות מועמדים (Talent Communities) ומאגרי מועמדים פוטנציאליים לתפקידי ליבה בארגון, במטרה לייצר Pipelines איכותיים ולקצר זמני גיוס עתידיים. שיתוף פעולה עם מחלקת השיווק לקידום מיתוג המעסיק ברשתות החברתיות וייזום קמפיינים המעודדים פנייה יזומה של מועמדים. מחקר וניתוח נתוני גיוס לצורך בחינת אפקטיביות מקורות הגיוס, מדידת אחוזי המרה לאורך משפך הגיוס ובדיקת כדאיות כלכלית של שיתופי פעולה וערוצי גיוס שונים. ניסיון של מעל 5 שנים בגיוס מקצה לקצה ובליווי מנהלים. ניסיון בגיוס למגוון תחומים בעיקר תפקידי מטה, תפקידים טכנולוגיים וכלליים ניסיון מוכח בסורסינג מתקדם ואיתור מועמדים פסיביים דרך LinkedIn, קהילות מקצועיות ופלטפורמות נוספות. ניסיון ביצירת שיתופי פעולה עם מוסדות אקדמיים, ירידי תעסוקה, קהילות מקצועיות וגורמים רלוונטיים נוספים. ניסיון בבניית מאגרי מועמדים ו-Talent Pipelines לתפקידי ליבה. חיבור לעולמות של מיתוג מעסיק, רשתות חברתיות וקמפיינים לגיוס. יכולות בין-אישיות מצוינות, אהבה לנטוורקינג ויכולת לייצר חיבורים מקצועיים בצורה טבעית. יכולת לעבוד עצמאית, לקחת אחריות ולהניע ממשקים פנימיים בשיתוף פעולה טוב. גישה אנליטית ויכולת לעבוד עם נתונים, מדדי גיוס ואחוזי המרה.",
"מנהל.ת חשבונות סוג 1+2 החלפה לחל""ד",Movement Group,לוד,2026-06-06,https://movement-group.com/jobs/מנהל-ת-חשבונות-סוג-12-החלפה-לחלד/,,onsite,movement,"לחברה מובילה בתחומה בלוד דרוש.ה מנהל.ת חשבונות סוג 1+2 במסגרת התפקיד: *טיפול בחשבוניות ספקים ולקוחות. * התאמות בנקים וכרטיסי אשראי. * ביצוע גבייה ומעקב אחרי תשלומים. * סיוע בהכנת חומר לדוחות מע""מ, מס הכנסה. * סיוע בסגירת חודש ודוחות כספיים . תעודה סוג 1+2 – חובה שליטה בהנה""ח – חובה עם ניסיון של 4 שנים ידע באקסל – חובה עדיפות לנסיון עם הכנות לדוחות רבעוניים ידע ב- sb1 + פריוריטי יתרון יתרונות : עקומת למידה גבוהה דיוק – יכולת מתן תשומת לב לפרטים הקטנים שירותית ואדיבה מוסר עבודה גבוה אחריות לתפקיד מענה מהיר ויכולת השתלבות",maternity_cover
מנהל.ת פעילות – JB-364,Movement Group,לוד,2026-06-06,https://movement-group.com/jobs/מנהל-ת-פעילות-jb-364/,,onsite,movement,"לחברה מובילה ודינמית דרוש/ה מנהל/ת פעילות לניהול כולל של מערך עסקי, עם אחריות מלאה על תוצאות, צוותים ותהליכים. תחומי אחריות: • ניהול כולל (360°) של פעילות החברה: מכירות, שירות, הדרכה, שיווק ותפעול שוטף • אחריות מלאה על ניהול P&L מקצה לקצה, כולל עמידה ביעדים עסקיים, רווחיות ודיווח שוטף להנהלה הבכירה • הובלה והנעת צוותים גדולים (כ-30 עובדים), כולל מנהלי ביניים • בנייה, הטמעה ושיפור תהליכי עבודה, הכשרה והדרכה • אחריות על פיתוח עובדים, חניכה, ליווי בכניסה לתפקיד ושימור עובדים • ניהול יעדים, ביצועים ומדדי הצלחה, כולל טיפול בהיבטי תגמול ושכר • ניסיון ניהולי משמעותי בניהול צוותים -חובה • ניסיון מוכח בניהול מוקדים / מערכי מכירות ושירות – יתרון משמעותי • ניסיון בניהול P&L והבנה עסקית רחבה • יכולת גבוהה להנעת עובדים והובלת תהליכים מורכבים • ניסיון בהדרכה, הכשרה ופיתוח עובדים • גישה פרואקטיבית, אנרגטית ודינמית עם ראייה מערכתית ויכולת חיבור לתמונה הגדולה • תשוקה לעשייה וחיבור אמיתי לתחום",
רפרנט.ית רכש ובקרה – JB-356,Movement Group,רמת החייל,2026-06-06,https://movement-group.com/jobs/מנהל-ת-רכש-ובקרה-jb-356/,,onsite,movement,"נהל/ת הרכש והבקרה אחראי/ת על ניהול והובלת תחום הרכש הארגוני, עם דגש על שליטה, סטנדרטיזציה וייעול תהליכי הזמנות ציוד בסייטים שונים. התפקיד משלב עבודה תפעולית שוטפת עם ראייה מערכתית ופיננסית, ומהווה גורם מרכזי בבקרה על הוצאות ובהטמעת מדיניות רכש אחידה בארגון. המנהל/ת פועל/ת כזרוע ביצועית ואנליטית של סמנכ""לית הכספים בתחום הרכש, ומוביל/ה תהליכי שיפור לצמצום עלויות, הגדלת שקיפות והפחתת חריגות. תחומי אחריות עיקריים • ניהול כולל של תהליכי רכש פנימיים בארגון (בדגש על ריבוי סייטים) • בניית והטמעת מדיניות רכש אחידה ונהלים ברורים לביצוע הזמנות • בקרה שוטפת על הזמנות: עמידה בתקציב, מניעת כפילויות וחריגות • ניתוח נתוני רכש והפקת תובנות להתייעלות וחיסכון • ריכוז התקשרויות מול ספקים מרכזיים וניהול מו""מ לשיפור תנאים • הקמת קטלוגים/ספקים מאושרים • שיפור תהליכי עבודה מול סייטים (הטמעה, הדרכה וליווי משתמשים) • עבודה שוטפת מול כספים, תפעול, מנהלי אתרים ולוגיסטיקה ניסיון של 5+ שנים בניהול רכש ניסיון בהטמעת תהליכים ובקרה (ולא רק תפעול רכש) הבנה פיננסית חזקה – עבודה צמודה עם תקציבים ניסיון בעבודה מול ריבוי ממשקים ואתרים",
מנהל.ת תחום – JB-365,Movement Group,לוד,2026-06-06,https://movement-group.com/jobs/מנהל-ת-תחום-jb-365/,,onsite,movement,"ניהול והובלת פעילות עיסקית רחבהברמה אסטרטגית ותפעולית, תוך אחריות כוללת על ניהול יחידות הליבה הכוללת מכירות, שירות, תפעול, שיווק, מוקד מכירות והובלת שכבת הניהול. התפקיד כולל אחריות מלאה על ביצועים עסקיים, צמיחה ורווחיות, לצד הובלת תהליכים חוצי ארגון, קבלת החלטות ברמה בכירה והשפעה ישירה על כיווני ההתפתחות של היחידה. ניסיון עסקי משמעותי בניהול פעילות רחבה ומורכבת ניסיון מוכח בניהול רווח והפסד (P&L) ואחריות כוללת על תוצאות עסקיות ניסיון בניהול מנהלים (Managers of Managers) והובלת צוותים יכולת גבוהה להובלת תהליכים, קבלת החלטות והשפעה ברמה ארגונית רחבה ראייה מערכתית וחשיבה אסטרטגית לצד יכולת ביצוע גבוהה ניסיון בעבודה עם יעדים, מדדים ובקרות יכולת הנעת מנהלים ועובדים ברמה גבוהה ניסיון בעבודה עם גופים גדולים בהיבטי פיתוח עיסקי יוזמה, שירותיות והבנה עסקית ברמה גבוהה יכולת הנעה משמעותית",
"מת""ל.ית מכירות ולקוחות אסטרטגיים (B2B) – JB-357",Movement Group,לוד,2026-06-06,https://movement-group.com/jobs/מתל-מכירות-ולקוחות-אסטרטגיים-b2b-jb-357/,,onsite,movement,"קבוצת Movement מגייסת איש/אשת פיתוח עסקי בכיר/ה, להובלת הפעילות המסחרית והאסטרטגית מול חברות ה-Enterprise הגדולות במשק. התפקיד דורש הבנה מעמיקה של האקו-סיסטם הארגוני, יכולת ניהול תהליכים מורכבים וראייה עסקית ארוכת טווח. תחומי אחריות: • פיתוח עסקי אסטרטגי: ניהול מחזורי מכיר) לארגוני ענק, משלב איתור ההזדמנות ועד לבניית הסכם ההתקשרות. • ניהול שותפויות מול הנהלות: עבודה שוטפת מול דרגי C-Level – דגש מובהק על סמנכ""לי משאבי אנוש (HR), מנהלי רווחה ופיתוח ארגוני. • ניהול ערך : תפירת מודלים כלכליים (Usage / Retainer) המותאמים לתקציב משאבי האנוש של הלקוח, תוך הפגנת ידע בניתוח נתונים והצגת ROI. • ניהול תיקי לקוחות: אחריות על שימור והגדלת הפעילות (Upsell) בלקוחות קיימים. הובלת תהליכי Onboarding, ניהול פגישות תקופתיות וגיבוש תוכניות עבודה למיקסום חדירת הפלטפורמה בארגון. • ניסיון קודם של שנתיים לפחות במכירות B2B או\ו ניהול תיקי לקוחות אסטרטגיים בארגוני Enterprise – חובה • היכרות עמוקה ועבודה מוכחת מול מחלקות HR, רווחה ופיתוח ארגוני – יתרון משמעותי. • יכולת ניהול תהליכי מכירה ארוכים ומורכבים, בניית הצעות ערך וניהול מו""מ מתקדם. • אוריינטציה עסקית-אנליטית מרשימה: יכולת קריאת נתונים, עבודה עם מערכות CRM ותרגום מידע לתובנות עסקיות המשקפות ערך ללקוח. • בשלות אישית ומקצועית, כושר ביטוי רהוט ויכולת הובלת דיונים מול הנהלות בכירות.",
מתקין.ה ציוד כושר וספורט- JB-312,Movement Group,הרצליה,2026-06-06,https://movement-group.com/jobs/מתקין-ה-ציוד-כושר-וספורט-jb-312/,,onsite,movement,"אנחנו ב–Energym, החברה המובילה בישראל לציוד ושירותי כושר, מחפשים מוביל, מתקין ציוד כושר מנוסה להצטרף לצוות ההתקנות שלנו. התפקיד כולל: הובלה של מכשירי כושר ממרכז לוגיסטי בגזר אל בתי לקוחות ברחבי הארץ התקנה והרכבה של מגוון מכשירי כושר (הליכונים, אליפטיקלים, שולחנות טניס, אופניים ועוד) ווידוא תקינות המכשיר לאחר ההתקנה ומתן הסבר קצר ללקוח על הפעלה ושימוש עבודה עצמאית בשטח לפי לו""ז יומי שמירה על רמת שירות גבוהה ועמידה בסטנדרטים של החברה אחריות על ציוד, כלים ורכב העבודה משרה מלאה העבודה מתבצעת בפריסה ארצית – גמישות וניידות נדרשות. • ניסיון קודם בהתקנות ו/או הובלות ציוד כבד / רהיטים / מכשירים – חובה רקע טכני בסיסי (בהרכבה, חיבור חשמלי פשוט, קריאת הוראות התקנה) יכולת עבודה פיזית (הרמה ונשיאה של ציוד) רישיון נהיגה בתוקף לרכב מסחרי (יתרון לרישיון ג’ עד 4 טון) שירותיות גבוהה, אדיבות ויחסי אנוש מצוינים אמינות, אחריות ויכולת עבודה עצמאית",
נציג/ת מכירות טלפוני/ת לאלן קאר,Movement Group,לוד,2026-06-06,https://movement-group.com/jobs/נציג-ת-מכירות-טלפוני-ת-לאלן-קאר-2/,,onsite,movement,"לחברת אלן קאר, הרשת המובילה בעולם לגמילה מהתמכרויות, דרוש/ה נציג/ת מכירות טלפוני/ת טיפול בלידים חמים ומכירה של תוכניות הגמילה של אלן קאר שימור לקוחות קיימים עבודה על פי נהלי העבודה המקצועיים והאדמיניסטרטיביים שמירה על תקשורת מול הלקוח עד הגעתו לסדנה חיבור הלקוח לשירות לקוחות במידת הצורך עמידה ביעדי המכירות של המוקד יכולת מכירה ותקשורת בין אישית ברמה גבוהה יכולת ניהול של מספר משימות במקביל יכולת למידה ועבודה עצמאית חשיבה יצירתית ניסיון מוכח של שנה לפחות במכירות טלפוניות- יתרון משמעותי שליטה ביישומי אופיס/ מיילים והיכרות עם מערכות CRM- יתרון",
