title,company,location,date,url,department,workplace_type,source,description,position_type
"אח/ות רצף וקשר בבית החולים איכילוב, תל אביב",קופת חולים מאוחדת,תל אביב,2026-06-03,https://www.meuhedet.co.il/?id=13256&j=1,סיעוד,onsite,meuhedet,,
"סטודנט/ית לסיעוד למרפאת שפרינצק, תל אביב",קופת חולים מאוחדת,נתניה,2026-06-03,https://www.meuhedet.co.il/?id=13258&j=1,סיעוד,onsite,meuhedet,,
סייע בבית מרקחת - עראבה,קופת חולים מאוחדת,עראבה,2026-06-03,https://www.meuhedet.co.il/?id=13260&j=1,רוקחות,onsite,meuhedet,,
למרפאות שיניים מאוחדת באזור דרום דרוש/ה שינן/ית,קופת חולים מאוחדת,אשדוד,2026-06-03,https://www.meuhedet.co.il/?id=13261&j=1,רפואת שיניים,onsite,meuhedet,,
מתאם/ת שירות אישי/ת (מזכירות רפואית) למרפאת כפר סבא - משרה זמנית,קופת חולים מאוחדת,כפר סבא,2026-06-03,https://www.meuhedet.co.il/?id=13262&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
עובד/ת אחזקה במרפאת מאוחדת בבקעת אונו,קופת חולים מאוחדת,קרית אונו,2026-06-03,https://www.meuhedet.co.il/?id=13265&j=1,אחזקה ומשק,onsite,meuhedet,,
אח/ות מרכז/ת תחום תיאום טיפול בגריאטריה - מחוז מרכז,קופת חולים מאוחדת,נתניה,2026-06-02,https://www.meuhedet.co.il/?id=13250&j=1,סיעוד,onsite,meuhedet,,
למרפאת שיניים מאוחדת - לצפת דרוש/ה סייע/ת אחראי/ת,קופת חולים מאוחדת,צפת,2026-06-02,https://www.meuhedet.co.il/?id=13253&j=1,רפואת שיניים,onsite,meuhedet,,
למרפאת שיניים מאוחדת בצפת דרוש/ה סייע/ת לרופא שיניים-זמני,קופת חולים מאוחדת,צפת,2026-06-02,https://www.meuhedet.co.il/?id=13254&j=1,רפואת שיניים,onsite,meuhedet,,
סייע/ת בית מרקחת למאוחדת בבקעת אונו,קופת חולים מאוחדת,קרית אונו,2026-06-01,https://www.meuhedet.co.il/?id=13240&j=1,רוקחות,onsite,meuhedet,,
רכז/ת פניות הציבור במטה,קופת חולים מאוחדת,ראשון לציון,2026-06-01,https://www.meuhedet.co.il/?id=13243&j=1,מטה מנכ''ל,onsite,meuhedet,,
מתאמ/ת שירות במרפאה- רמת נוף בית שמש,קופת חולים מאוחדת,רמת נוף בית שמש,2026-06-01,https://www.meuhedet.co.il/?id=13244&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
טכנאי/ת US גניקולוגי למרפאות לב הסיטי/שדרות,קופת חולים מאוחדת,באר שבע/שדרות,2026-06-01,https://www.meuhedet.co.il/?id=13245&j=1,טכנ.מכשור רפואי,onsite,meuhedet,,
טכנאי/ת אקו לב למרפאת לב הסיטי,קופת חולים מאוחדת,באר שבע,2026-06-01,https://www.meuhedet.co.il/?id=13246&j=1,טכנ.מכשור רפואי,onsite,meuhedet,,
"מ""מ מתאמת שירות מרפאתית- גבעת שאול ירושלים",קופת חולים מאוחדת,גבעת שאול ירושלים,2026-06-01,https://www.meuhedet.co.il/?id=13247&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
מנהל/ת חשבונות במחלקת ספקים במטה,קופת חולים מאוחדת,ראשון לציון,2026-06-01,https://www.meuhedet.co.il/?id=13248&j=1,כספים,onsite,meuhedet,,
אח/ות מוסמך/ת למרפאת מאוחדת בבקעת אונו,קופת חולים מאוחדת,קרית אונו,2026-05-31,https://www.meuhedet.co.il/?id=13230&j=1,סיעוד,onsite,meuhedet,,
אח/ות בריאות האישה למרפאת מאוחדת בבקעת אונו,קופת חולים מאוחדת,קרית אונו,2026-05-31,https://www.meuhedet.co.il/?id=13231&j=1,סיעוד,onsite,meuhedet,,
דוגם/ת למרפאת מאוחדת בבקעת אונו,קופת חולים מאוחדת,קרית אונו,2026-05-31,https://www.meuhedet.co.il/?id=13232&j=1,סיעוד,onsite,meuhedet,,
סטודנט/ית לסיעוד למרפאת מאוחדת בבקעת אונו,קופת חולים מאוחדת,קרית אונו,2026-05-31,https://www.meuhedet.co.il/?id=13233&j=1,סיעוד,onsite,meuhedet,,
רוקח/ת לבני ברק ירושלים,קופת חולים מאוחדת,בני ברק,2026-05-31,https://www.meuhedet.co.il/?id=13235&j=1,רוקחות,onsite,meuhedet,,
מזכיר.ת אגף רפואה ראשונית,קופת חולים מאוחדת,ראשון לציון,2026-05-31,https://www.meuhedet.co.il/?id=13237&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
נציג/ת מכירות ושירות  אופטיקה,קופת חולים מאוחדת,ירושלים,2026-05-30,https://www.meuhedet.co.il/?id=13220&j=1,שירות,onsite,meuhedet,,
אופטומטריסט/ית מוסמך/ת,קופת חולים מאוחדת,ירושלים,2026-05-30,https://www.meuhedet.co.il/?id=13221&j=1,רוקחות,onsite,meuhedet,,
נציג/ת מכירות ושירות  אופטיקה,קופת חולים מאוחדת,ירושלים,2026-05-30,https://www.meuhedet.co.il/?id=13222&j=1,שירות,onsite,meuhedet,,
"אח/ות מוסמך/ת למלר""ד רוטשילד פתח תקווה",קופת חולים מאוחדת,מודיעין,2026-05-30,https://www.meuhedet.co.il/?id=13225&j=1,סיעוד,onsite,meuhedet,,
"מזכיר/ה אגף תפעול מחוזי- מ""מ חל""ד",קופת חולים מאוחדת,חיפה,2026-05-30,https://www.meuhedet.co.il/?id=13226&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,maternity_cover
כלכלן/ית  - למחלקת הכנסות,קופת חולים מאוחדת,ראשון לציון,2026-05-26,https://www.meuhedet.co.il/?id=13218&j=1,כספים,onsite,meuhedet,,
מנהל/ת מדור גבייה,קופת חולים מאוחדת,ראשון לציון,2026-05-26,https://www.meuhedet.co.il/?id=13219&j=1,כספים,onsite,meuhedet,,
